Ticker,CEO,Year,age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Image Path
AAPL,Steve Jobs,2010,44,Man,white,happy,0.0040135240851668,99.99598264694214,0.0013309185189637,0.0076757915876811,5.444948994263703e-05,96.70776705192132,2.478743678554516,0.8044298286396163,0.0024709917852305,1.646482701289642e-05,0.0007875419214542,98.54950904846191,0.0001908541435113,0.0011897494005097,1.4458387158811092,modified_pictures/Steve Jobs/2010.jpg
AAPL,Tim Cook,2011,28,Man,white,happy,0.0031515344744548,99.99685287475586,0.2648986177518964,0.371761480346322,0.0164282231708057,77.17206478118896,8.134228736162186,14.040620625019072,6.092452204762206e-09,1.7261475910086214e-14,5.900745225779831e-11,99.60803394221855,1.010130880649854e-06,5.15269685445284e-06,0.3919606561111621,modified_pictures/Tim Cook/2011.jpg
AAPL,Tim Cook,2012,43,Man,asian,happy,0.5139196757227182,99.4860827922821,57.68638253211975,3.91477569937706,0.959425512701273,15.041854977607729,3.866713494062424,18.53085309267044,5.322560880927085e-06,4.841462503353203e-28,1.018756127096449e-18,99.99997615814208,2.5240145260299607e-11,1.4152192775114886e-16,2.2613605210608512e-05,modified_pictures/Tim Cook/2012.jpg
AAPL,Tim Cook,2013,49,Man,white,angry,0.0071851900429464,99.99281167984007,0.0002180267886511,0.0006605076517071,4.044998177703747e-06,99.33364983401596,0.4254619844533195,0.2400021211804223,28.69308888912201,0.0911641342099756,3.96120585501194,4.080815985798836,26.46732628345489,12.88970112800598,23.81670027971268,modified_pictures/Tim Cook/2013.jpg
AAPL,Tim Cook,2014,36,Man,white,happy,0.0043980795453535,99.99560117721558,1.1776335537433624,1.4119195751845837,0.2927126828581095,68.18321943283081,13.957205414772034,14.977313578128816,3.205719379075208e-05,7.279506310665694e-07,0.0267786238600163,99.69151016372564,7.763840487879952e-05,0.0066753768578155,0.2749251995146512,modified_pictures/Tim Cook/2014.jpg
AAPL,Tim Cook,2015,24,Man,asian,sad,0.0152289823745377,99.9847650527954,100.0,4.450665884577522e-20,5.565722220311329e-25,1.3866155229868022e-21,8.819487730603689e-28,1.0004051777135421e-19,41.12278521060944,0.0030876548407832,0.0050245987949892,0.0374030350940302,57.28539824485779,1.4584614440628363e-11,1.5463018789887428,modified_pictures/Tim Cook/2015.jpg
AAPL,Tim Cook,2016,38,Man,white,happy,0.0909888243768364,99.90900754928587,0.1309107717855734,0.4099775350080451,0.0313296438009452,83.86319779534327,10.047146531769426,5.517443970885513,6.37379751443695e-06,1.269931509939629e-15,8.298244856238955e-11,99.23503394335712,1.321596777517849e-06,1.0346867313485675e-07,0.7649622847862413,modified_pictures/Tim Cook/2016.jpg
AAPL,Tim Cook,2017,24,Man,latino hispanic,happy,0.0001942206836247,99.99980926513672,6.127221509814262,7.202728092670441,1.0930060409009457,32.84589350223541,18.10118556022644,34.62996780872345,1.6296650073854835e-05,2.872296584605083e-10,1.564958718169862e-07,98.99150133132936,4.327476688104071e-05,1.8008218205523008e-05,1.008419319987297,modified_pictures/Tim Cook/2017.jpg
AAPL,Tim Cook,2018,31,Man,white,sad,0.0209325909963808,99.97907280921936,0.3393671941012144,0.251063983887434,0.0240603432757779,75.5890429019928,6.91598653793335,16.88048094511032,6.7958541865175,0.0015529965854096,0.5080239987252949,0.0146056397301348,90.49497133433476,0.0005360117668316,2.18445796483254,modified_pictures/Tim Cook/2018.jpg
MSFT,Steve Ballmer,2010,24,Man,white,neutral,15.818485617637634,84.1815173625946,20.32470554113388,4.485801979899406,19.69888061285019,29.908233880996704,12.21511885523796,13.367265462875366,5.15091502399661e-05,1.7769464802458034e-13,0.0241234083486703,17.736704214614882,0.0100588955858436,0.0012179699113593,82.22784294055957,modified_pictures/Steve Ballmer/2010.jpg
MSFT,Steve Ballmer,2012,47,Man,white,angry,0.0028496844606706,99.99715089797974,0.0260791857726871,0.0879110884852707,0.0045442906412063,87.42251396179199,9.074556827545166,3.3843912184238434,75.30171275138855,15.339156985282898,6.36744424700737,0.0267274444922804,2.046690136194229,0.909207295626402,0.0090577217633835,modified_pictures/Steve Ballmer/2012.jpg
MSFT,Steve Ballmer,2013,35,Man,white,happy,0.0067133529228158,99.99328851699828,1.334719623713454e-06,8.556906436751888e-05,4.8034898281201777e-08,99.66852068901062,0.2653006464242935,0.0660907244309783,1.1347431917536189e-10,5.456751484003542e-30,5.360827379571585e-09,99.99857544890496,2.8491876356446746e-10,6.043479271974153e-09,0.0014266621233198,modified_pictures/Steve Ballmer/2013.jpg
MSFT,Satya Nadella,2014,28,Man,white,surprise,1.6615483909845352,98.33844900131226,12.97425776720047,2.819562144577503,12.492601573467256,37.63580322265625,13.146805763244627,20.93097567558289,0.151720957364887,1.2262802329132684e-05,27.437767386436462,0.0153831060742959,0.158475071657449,71.85974717140198,0.3768960479646921,modified_pictures/Satya Nadella/2014.jpg
MSFT,Satya Nadella,2015,39,Man,white,angry,0.0135707246954552,99.98642206192017,0.0731311418216546,0.2498968802269554,0.0075755649895149,86.7421253612191,9.733883706794227,3.1933907500971257,89.20619487762451,2.047172754395237e-12,6.796836871103551e-07,10.7892207801342,3.1203180128613894e-05,7.525708944911003e-07,0.0045558150304714,modified_pictures/Satya Nadella/2015.jpg
MSFT,Satya Nadella,2016,35,Man,latino hispanic,angry,0.2560337306931615,99.74396228790285,10.17952710390091,16.117332875728607,3.872915357351303,16.41843318939209,18.180757761001587,35.23103594779968,71.07559787325884,0.0009700711169451,0.587560678638735,0.0055789038640449,3.7348768878129857,1.4886130552242863e-06,24.595414150307874,modified_pictures/Satya Nadella/2016.jpg
MSFT,Satya Nadella,2017,35,Man,middle eastern,happy,0.0003172259539496,99.9996781349182,2.159753255546093,10.209961980581284,0.902201421558857,26.73170268535614,40.25287330150604,19.743503630161285,0.2217845890617125,1.395516622895739e-18,2.8699180921493757e-05,99.77138637133756,2.5752778867839985e-05,2.963725275322059e-09,0.0067755140153531,modified_pictures/Satya Nadella/2017.jpg
MSFT,Satya Nadella,2018,27,Man,middle eastern,happy,0.0162379597895778,99.98376369476318,8.281859755516052,18.360918760299683,11.33127361536026,17.626851797103882,27.33442783355713,17.064671218395233,3.7107059092100776e-08,5.36807461194658e-16,6.073341135559573e-09,99.97991919517516,2.381575381349421e-07,1.4156187333469461e-08,0.020081183174625,modified_pictures/Satya Nadella/2018.jpg
MSFT,Satya Nadella,2019,31,Man,asian,happy,0.0210502781555987,99.9789535999298,25.22265908447992,11.231906118165718,6.141265867201582,20.602426457115836,16.639402015280485,20.16233561487965,7.407676789163184e-14,2.1334329196946872e-20,3.1966842102500746e-05,99.99997019767584,4.3605819334346483e-07,9.401728520521704e-14,2.0703898497323e-06,modified_pictures/Satya Nadella/2019.jpg
NVDA,Jensen Huang,2010,36,Man,asian,fear,0.0043195206671953,99.99568462371826,96.00750803947447,0.8329722099006176,0.3447698894888162,0.8205345831811428,0.016819208394736,1.9773902371525764,0.0496229186429332,8.029786203840166e-07,85.78746830150295,0.0048887958841006,7.664277116315193,0.0002616468165317,6.493483870833151,modified_pictures/Jensen Huang/2010.jpg
NVDA,Jensen Huang,2011,28,Man,white,happy,0.0010429882422613,99.99896287918092,0.1507691922597587,0.2139437943696975,0.0184379096026532,73.38908910751343,8.86833518743515,17.359426617622375,0.0002926979277617,1.9458066269351093e-07,0.1757311867550015,99.79453682899477,0.0061603874200955,0.0001883757590803,0.0230865334742702,modified_pictures/Jensen Huang/2011.jpg
NVDA,Jensen Huang,2013,44,Man,middle eastern,neutral,0.0089491135440766,99.99104738235474,0.01574709021952,1.746843196451664,0.0055660053476458,41.77986979484558,53.26555371284485,3.186418116092682,27.96478569507599,6.677593944459659e-06,29.98579442501068,0.0490326317958533,4.965703934431076,3.0812181250894355e-06,37.034672498703,modified_pictures/Jensen Huang/2013.jpg
NVDA,Jensen Huang,2014,44,Man,asian,sad,0.1407060888595879,99.85929131507874,90.88263511657716,3.307535871863365,0.1812680973671376,2.0469410344958305,0.0453578802989795,3.5362575203180318,23.937566515062244,0.0125581071397465,5.430673013965667,0.126638282653736,67.337284525471,0.0486146978673903,3.1066667277614317,modified_pictures/Jensen Huang/2014.jpg
NVDA,Jensen Huang,2016,40,Man,asian,sad,0.1099496032111346,99.89005327224731,89.39825296401978,4.858456924557686,0.3248410997912287,1.76130048930645,0.0590882671531289,3.598067909479141,20.506881713046823,0.0012397283512712,3.91563465706889,0.2043564094625223,72.98132503255307,0.0360069695311672,2.354550826007029,modified_pictures/Jensen Huang/2016.jpg
NVDA,Jensen Huang,2017,50,Man,asian,fear,0.1019882154650986,99.89801049232484,85.45407826255818,4.07498504817664,1.403627563580565,2.3965273920861017,0.1389978986310483,6.531783904816639,36.26414291813545,5.695472490652224e-06,63.20397195887064,7.491342931059945e-06,0.5298937221426467,0.0007512111985253,0.0012339140472225,modified_pictures/Jensen Huang/2017.jpg
NVDA,Jensen Huang,2018,46,Man,asian,sad,0.0993849476799368,99.900621175766,93.59228572799478,1.3706918691511076,0.0431612217913551,3.1840315123815244,0.0650868091411476,1.7447394427501823,31.9398432970047,0.2414484275504946,13.38164210319519,1.876516453921795,47.10497260093689,0.2996052149683237,5.155978351831436,modified_pictures/Jensen Huang/2018.jpg
NVDA,Jensen Huang,2019,40,Man,asian,angry,0.6879374384880066,99.31206107139587,69.71279978752136,7.859476655721664,1.6527239233255386,10.097086429595947,4.154282063245773,6.5236300230026245,80.86264957634812,0.7469455752437621,8.384220792744065,0.002927098117961,0.0256842262692926,9.975643011850952,0.0019303628023258,modified_pictures/Jensen Huang/2019.jpg
AVGO,Scott A. McGregor,2012,38,Man,asian,fear,1.115135196596384,98.88486862182616,86.96693778038025,0.0254631682764738,0.0068407425715122,12.28157877922058,0.2417239127680659,0.4774503875523805,2.322094887495041,6.957296960763415e-06,71.80225253105164,0.833235215395689,23.23727160692215,0.1044312608428299,1.7007078975439072,modified_pictures/Scott A. McGregor/2012.jpg
AVGO,Scott A. McGregor,2013,37,Man,asian,fear,1.1232687160372734,98.87673258781432,83.33096504211426,0.0500979251228272,0.0198085006559267,15.668967366218569,0.3599923104047775,0.5701748188585043,12.561090290546415,3.3124361920044976e-06,74.99123215675354,0.951011385768652,10.17400249838829,1.0437996126711369,0.2788581419736147,modified_pictures/Scott A. McGregor/2013.jpg
AVGO,Scott A. McGregor,2015,39,Man,white,surprise,0.7629354018718004,99.237060546875,0.0051184127509625,4.80945488124456e-05,7.923916218079988e-07,99.94804858851722,0.0251737525557355,0.0216137237807533,0.079827746173412,0.0001034454489319,0.2846768019361136,0.0002632402952227,0.0037950171668667,99.63131551369244,1.4295968925306407e-05,modified_pictures/Scott A. McGregor/2015.jpg
AVGO,Hock Tan,2016,46,Man,asian,neutral,0.1319882227107882,99.8680055141449,89.18278813362122,3.9852555841207504,1.0888674296438694,1.248539611697197,0.1199409831315279,4.374606162309647,3.558073192834854,0.2379010431468486,2.0822275429964066,1.646275259554386,43.60969960689545,0.3663619514554739,48.499470949172974,modified_pictures/Hock Tan/2016.jpg
AVGO,Hock Tan,2017,28,Man,white,fear,18.54557991027832,81.45442008972168,7.610488682985306,6.611030548810959,2.765852771699429,36.98416352272034,25.14296770095825,20.8855003118515,4.0579091757535934,0.0009188347576127,62.57612109184265,1.4944082126021383,27.1807998418808,0.0395634298911318,4.650285467505455,modified_pictures/Hock Tan/2017.jpg
AVGO,Hock Tan,2018,50,Man,asian,happy,0.1095793326385319,99.89042282104492,95.13472827697902,2.5367819583622144,0.1825205609611679,0.1237651787352881,0.0021532425519987,2.020057465742373,0.0025494759029243,1.77584127958319e-09,1.828232321088308e-06,99.98399019241332,0.000935950083658,0.0002546330279074,0.0122668934636749,modified_pictures/Hock Tan/2018.jpg
AVGO,Hock Tan,2019,48,Man,asian,neutral,0.0954041490331292,99.90459084510805,79.22770257161275,6.799525427790012,1.249904260033623,3.0686387758635747,0.4136014510602623,9.240627839602698,5.88221549987793,2.1831534802913666,4.030698537826538,7.552012056112289,25.52113234996796,1.248384825885296,53.582412004470825,modified_pictures/Hock Tan/2019.jpg
ADBE,Shantanu Narayen,2010,28,Man,latino hispanic,happy,0.0198170979274436,99.98018145561218,10.44190227985382,14.790280163288116,11.671438068151474,17.920079827308655,14.878655970096588,30.29764294624329,8.97268589234695e-16,1.5502288179538241e-30,7.061101199265927e-20,99.9988019465686,1.3456830175777598e-12,6.607384304670165e-11,0.0011983905811009,modified_pictures/Shantanu Narayen/2010.jpg
ADBE,Shantanu Narayen,2011,46,Man,asian,neutral,0.0003609761961342,99.99964237213136,23.216387523197383,16.0599524414511,8.552902701670092,13.750407919311996,15.605374610744391,22.81497703879935,21.37867318137565,1.8309782263690068e-08,0.007816102356148,0.146637560119487,1.0001443587415646,0.0002171522541744,77.46651500064313,modified_pictures/Shantanu Narayen/2011.jpg
ADBE,Shantanu Narayen,2012,24,Man,middle eastern,happy,0.009497492283117,99.9904990196228,2.478717640042305,15.233023464679718,4.2850010097026825,20.55716961622238,42.90759861469269,14.538492262363434,2.430738072032191e-13,1.8708340631033693e-36,9.336273583879651e-25,99.99998807907104,3.147371673485231e-14,1.73184207503104e-15,1.1945104461119628e-05,modified_pictures/Shantanu Narayen/2012.jpg
ADBE,Shantanu Narayen,2013,23,Man,middle eastern,happy,0.0160127077833749,99.98399019241332,0.6394234951585531,14.18442279100418,1.01392837241292,16.286174952983856,58.780813217163086,9.095239639282228,1.0629299090209043e-10,2.0463514104619701e-25,3.7274534255017e-17,99.98589754104614,2.0956836960239755e-09,1.2738066894682487e-10,0.0141049240482971,modified_pictures/Shantanu Narayen/2013.jpg
ADBE,Shantanu Narayen,2014,46,Man,middle eastern,angry,0.0532056321389973,99.946790933609,4.017981381296002,28.46823802401054,5.846735811038959,9.754166588435568,30.618299878734344,21.29457868901364,47.7441668510437,3.6428509514463406e-09,0.0227411088417284,0.0001949852730831,6.696987897157669,6.366843496863339e-07,45.53591012954712,modified_pictures/Shantanu Narayen/2014.jpg
ADBE,Shantanu Narayen,2015,39,Man,middle eastern,angry,0.2740045310929417,99.72599744796752,4.760546609759331,22.322553396224976,6.470208615064621,14.796915650367737,32.82192945480347,18.82784813642502,64.2655151206869,0.5697266877861843,11.649671840628605,1.2863341389696763,16.336396793889616,1.887719558205552,4.004640237050085,modified_pictures/Shantanu Narayen/2015.jpg
ADBE,Shantanu Narayen,2016,42,Man,middle eastern,neutral,0.0003719055939654,99.9996304512024,4.71527865322105,26.026122333176275,4.006252676621239,18.953914579982435,26.093010669530077,20.20541996988177,2.05743474110572,8.701010049552061e-10,0.0188230911895426,0.0054800838908184,0.2312417745585307,9.898348615659574e-05,97.68692241233124,modified_pictures/Shantanu Narayen/2016.jpg
ADBE,Shantanu Narayen,2017,35,Man,white,angry,0.0109312961285468,99.9890685081482,16.191741824150085,7.572999596595764,3.9177004247903824,38.11561763286591,16.24116152524948,17.96077787876129,98.52386116981506,2.7156152326845984e-08,0.3287807339802384,0.0001176481305265,1.004429254680872,3.247887150337192e-05,0.1427860232070088,modified_pictures/Shantanu Narayen/2017.jpg
ADBE,Shantanu Narayen,2018,44,Man,indian,neutral,0.0002222761395387,99.99977350234984,6.51269257068634,35.5340838432312,10.670951008796692,9.470926225185394,17.570216953754425,20.241135358810425,11.35480173556815,0.000108926946849,19.81268941239652,0.1190318564121041,1.7119382597171222,0.9283459367362225,66.07308781582641,modified_pictures/Shantanu Narayen/2018.jpg
